slice_id,group,region_idx,stream,gap_sec,floor
20260303_290,DI,1,slow,15.100000000000023,10
20260303_290,DI,1,slow,25.299999999999955,10
20260303_290,DI,1,slow,27.100000000000023,10
20260303_290,DI,1,slow,152.30000000000007,10
20260303_290,DI,1,slow,22.899999999999864,10
20260303_290,DI,1,slow,11.100000000000136,10
20260303_290,DI,1,slow,75.19999999999993,10
20260303_290,DI,1,slow,36.5,10
20260303_290,DI,1,slow,20.700000000000045,10
20260303_290,DI,1,slow,20.5,10
20260303_290,DI,1,slow,58.19999999999993,10
20260303_290,DI,1,slow,18.300000000000068,10
20260303_290,DI,1,slow,13.399999999999977,10
20260303_290,DI,1,slow,12.5,10
20260303_290,DI,1,slow,69.29999999999995,10
20260303_290,DI,1,slow,29.40000000000009,10
20260303_290,DI,1,slow,23.5,10
20260303_290,DI,1,slow,38.0,10
20260303_290,DI,1,slow,38.59999999999991,10
20260303_290,DI,1,slow,22.800000000000182,10
20260303_290,DI,1,slow,18.59999999999991,10
20260303_290,DI,1,slow,8.299999999999955,10
20260303_290,DI,1,slow,67.79999999999995,10
20260303_290,DI,1,slow,35.700000000000045,10
20260303_290,DI,1,slow,26.0,10
20260303_290,DI,1,slow,15.299999999999955,10
20260303_290,DI,1,slow,19.200000000000045,10
20260303_290,DI,1,slow,9.700000000000045,10
20260303_290,DI,1,slow,20.399999999999864,10
20260303_290,DI,1,combined,28.400000000000034,12
20260303_290,DI,1,combined,44.5,12
20260303_290,DI,1,combined,16.0,12
20260303_290,DI,1,combined,25.299999999999955,12
20260303_290,DI,1,combined,27.100000000000023,12
20260303_290,DI,1,combined,6.899999999999977,12
20260303_290,DI,1,combined,145.5,12
20260303_290,DI,1,combined,22.799999999999955,12
20260303_290,DI,1,combined,11.100000000000136,12
20260303_290,DI,1,combined,75.19999999999993,12
20260303_290,DI,1,combined,37.299999999999955,12
20260303_290,DI,1,combined,19.800000000000068,12
20260303_290,DI,1,combined,19.699999999999932,12
20260303_290,DI,1,combined,32.30000000000007,12
20260303_290,DI,1,combined,26.799999999999955,12
20260303_290,DI,1,combined,18.300000000000068,12
20260303_290,DI,1,combined,13.299999999999955,12
20260303_290,DI,1,combined,12.600000000000023,12
20260303_290,DI,1,combined,69.29999999999995,12
20260303_290,DI,1,combined,7.600000000000023,12
20260303_290,DI,1,combined,4.899999999999977,12
20260303_290,DI,1,combined,16.90000000000009,12
20260303_290,DI,1,combined,14.399999999999977,12
20260303_290,DI,1,combined,8.199999999999932,12
20260303_290,DI,1,combined,39.30000000000007,12
20260303_290,DI,1,combined,61.000000000000114,12
20260303_290,DI,1,combined,24.59999999999991,12
20260303_290,DI,1,combined,2.2999999999999545,12
20260303_290,DI,1,combined,67.79999999999995,12
20260303_290,DI,1,combined,35.700000000000045,12
20260303_290,DI,1,combined,26.0,12
20260303_290,DI,1,combined,15.299999999999955,12
20260303_290,DI,1,combined,28.90000000000009,12
20260303_290,DI,1,combined,20.399999999999864,12
20260303_296,DI,1,fast,175.0,13
20260303_296,DI,1,fast,150.10000000000002,13
20260303_296,DI,1,fast,116.89999999999998,13
20260303_296,DI,1,fast,77.10000000000002,13
20260303_296,DI,1,fast,17.5,13
20260303_296,DI,1,fast,23.799999999999955,13
20260303_296,DI,1,fast,60.80000000000007,13
20260303_296,DI,1,fast,40.10000000000002,13
20260303_296,DI,1,fast,53.10000000000002,13
20260303_296,DI,1,fast,83.19999999999993,13
20260303_296,DI,1,fast,41.0,13
20260303_296,DI,1,fast,30.899999999999977,13
20260303_296,DI,1,fast,12.300000000000068,13
20260303_296,DI,1,fast,32.39999999999998,13
20260303_296,DI,1,fast,40.10000000000002,13
20260303_296,DI,1,fast,3.1000000000000227,13
20260303_296,DI,1,fast,3.8999999999999773,13
20260303_296,DI,1,fast,50.39999999999998,13
20260303_296,DI,1,fast,39.799999999999955,13
20260303_296,DI,1,fast,72.29999999999995,13
20260303_296,DI,1,fast,17.5,13
20260303_296,DI,1,fast,41.40000000000009,13
20260303_296,DI,1,slow,3.4000000000000004,16
20260303_296,DI,1,slow,86.2,16
20260303_296,DI,1,slow,27.200000000000003,16
20260303_296,DI,1,slow,59.000000000000014,16
20260303_296,DI,1,slow,58.0,16
20260303_296,DI,1,slow,15.799999999999983,16
20260303_296,DI,1,slow,10.100000000000023,16
20260303_296,DI,1,slow,65.19999999999999,16
20260303_296,DI,1,slow,67.5,16
20260303_296,DI,1,slow,25.900000000000034,16
20260303_296,DI,1,slow,23.599999999999966,16
20260303_296,DI,1,slow,19.80000000000001,16
20260303_296,DI,1,slow,16.600000000000023,16
20260303_296,DI,1,slow,40.60000000000002,16
20260303_296,DI,1,slow,18.199999999999932,16
20260303_296,DI,1,slow,84.70000000000005,16
20260303_296,DI,1,slow,18.100000000000023,16
20260303_296,DI,1,slow,5.699999999999932,16
20260303_296,DI,1,slow,15.700000000000045,16
20260303_296,DI,1,slow,52.89999999999998,16
20260303_296,DI,1,slow,16.100000000000023,16
20260303_296,DI,1,slow,18.200000000000045,16
20260303_296,DI,1,slow,22.59999999999991,16
20260303_296,DI,1,slow,26.700000000000045,16
20260303_296,DI,1,slow,21.200000000000045,16
20260303_296,DI,1,slow,10.299999999999955,16
20260303_296,DI,1,slow,9.100000000000023,16
20260303_296,DI,1,slow,31.899999999999977,16
20260303_296,DI,1,slow,12.100000000000023,16
20260303_296,DI,1,slow,15.699999999999932,16
20260303_296,DI,1,slow,16.100000000000023,16
20260303_296,DI,1,slow,3.800000000000068,16
20260303_296,DI,1,slow,16.59999999999991,16
20260303_296,DI,1,slow,18.90000000000009,16
20260303_296,DI,1,slow,7.199999999999932,16
20260303_296,DI,1,slow,14.100000000000023,16
20260303_296,DI,1,slow,20.5,16
20260303_296,DI,1,slow,16.799999999999955,16
20260303_296,DI,1,slow,31.100000000000136,16
20260303_296,DI,1,slow,10.099999999999909,16
20260303_296,DI,1,slow,20.40000000000009,16
20260303_296,DI,1,slow,10.299999999999955,16
20260303_296,DI,1,slow,18.799999999999955,16
20260303_296,DI,1,slow,22.5,16
20260303_296,DI,1,slow,17.0,16
20260303_296,DI,1,slow,27.59999999999991,16
20260303_296,DI,1,slow,13.400000000000091,16
20260303_296,DI,1,slow,2.2000000000000455,16
20260303_296,DI,1,combined,3.9000000000000004,19
20260303_296,DI,1,combined,17.6,19
20260303_296,DI,1,combined,68.6,19
20260303_296,DI,1,combined,27.200000000000003,19
20260303_296,DI,1,combined,58.40000000000002,19
20260303_296,DI,1,combined,58.89999999999998,19
20260303_296,DI,1,combined,16.0,19
20260303_296,DI,1,combined,9.900000000000034,19
20260303_296,DI,1,combined,64.69999999999999,19
20260303_296,DI,1,combined,67.69999999999999,19
20260303_296,DI,1,combined,26.100000000000023,19
20260303_296,DI,1,combined,23.099999999999966,19
20260303_296,DI,1,combined,19.900000000000034,19
20260303_296,DI,1,combined,16.899999999999977,19
20260303_296,DI,1,combined,40.50000000000006,19
20260303_296,DI,1,combined,17.299999999999955,19
20260303_296,DI,1,combined,23.799999999999955,19
20260303_296,DI,1,combined,61.000000000000114,19
20260303_296,DI,1,combined,19.799999999999955,19
20260303_296,DI,1,combined,4.7999999999999545,19
20260303_296,DI,1,combined,15.700000000000045,19
20260303_296,DI,1,combined,52.89999999999998,19
20260303_296,DI,1,combined,16.100000000000023,19
20260303_296,DI,1,combined,18.200000000000045,19
20260303_296,DI,1,combined,22.59999999999991,19
20260303_296,DI,1,combined,26.200000000000045,19
20260303_296,DI,1,combined,32.0,19
20260303_296,DI,1,combined,9.100000000000023,19
20260303_296,DI,1,combined,31.899999999999977,19
20260303_296,DI,1,combined,12.100000000000023,19
20260303_296,DI,1,combined,15.699999999999932,19
20260303_296,DI,1,combined,15.700000000000045,19
20260303_296,DI,1,combined,4.2000000000000455,19
20260303_296,DI,1,combined,16.59999999999991,19
20260303_296,DI,1,combined,19.600000000000023,19
20260303_296,DI,1,combined,2.800000000000068,19
20260303_296,DI,1,combined,3.699999999999932,19
20260303_296,DI,1,combined,14.0,19
20260303_296,DI,1,combined,20.600000000000023,19
20260303_296,DI,1,combined,16.799999999999955,19
20260303_296,DI,1,combined,31.0,19
20260303_296,DI,1,combined,10.200000000000045,19
20260303_296,DI,1,combined,19.799999999999955,19
20260303_296,DI,1,combined,10.900000000000091,19
20260303_296,DI,1,combined,18.799999999999955,19
20260303_296,DI,1,combined,22.5,19
20260303_296,DI,1,combined,16.5,19
20260303_296,DI,1,combined,28.09999999999991,19
20260303_296,DI,1,combined,12.700000000000045,19
20260303_296,DI,1,combined,3.7000000000000455,19
20260303_301,DI,1,fast,31.1,10
20260303_301,DI,1,fast,21.200000000000003,10
20260303_301,DI,1,fast,17.699999999999996,10
20260303_301,DI,1,slow,45.8,6
20260303_301,DI,1,slow,678.4000000000001,6
20260303_301,DI,1,slow,12.799999999999955,6
20260303_301,DI,1,slow,179.10000000000002,6
20260303_301,DI,1,slow,17.600000000000023,6
20260303_301,DI,1,slow,32.69999999999993,6
20260303_301,DI,1,slow,108.50000000000011,6
20260303_301,DI,1,combined,7.200000000000001,11
20260303_301,DI,1,combined,23.9,11
20260303_301,DI,1,combined,21.200000000000003,11
20260303_301,DI,1,combined,679.7,11
20260303_301,DI,1,combined,12.600000000000023,11
20260303_301,DI,1,combined,179.39999999999998,11
20260303_301,DI,1,combined,16.90000000000009,11
20260303_301,DI,1,combined,32.69999999999993,11
20260303_301,DI,1,combined,108.50000000000011,11
20260629_309,DI,1,fast,609.3,6
20260629_309,DI,1,slow,478.80000000000007,6
20260629_309,DI,1,slow,12.5,6
20260629_309,DI,1,slow,68.09999999999991,6
20260629_309,DI,1,slow,39.10000000000002,6
20260629_309,DI,1,slow,94.89999999999998,6
20260629_309,DI,1,combined,71.89999999999998,7
20260629_309,DI,1,combined,177.10000000000002,7
20260629_309,DI,1,combined,230.10000000000002,7
20260629_309,DI,1,combined,80.29999999999995,7
20260629_309,DI,1,combined,133.29999999999995,7
20260629_312,DI,1,fast,622.5,6
20260629_312,DI,1,fast,3.300000000000068,6
20260629_312,DI,1,fast,38.19999999999993,6
20260629_312,DI,1,fast,67.0,6
20260629_312,DI,1,fast,58.0,6
20260629_312,DI,1,fast,27.100000000000023,6
20260629_312,DI,1,fast,120.60000000000002,6
20260629_312,DI,1,fast,46.39999999999998,6
20260629_312,DI,1,fast,14.800000000000068,6
20260629_312,DI,1,slow,131.70000000000002,9
20260629_312,DI,1,slow,42.29999999999998,9
20260629_312,DI,1,slow,74.20000000000005,9
20260629_312,DI,1,slow,45.39999999999998,9
20260629_312,DI,1,slow,20.600000000000023,9
20260629_312,DI,1,slow,49.0,9
20260629_312,DI,1,slow,24.299999999999955,9
20260629_312,DI,1,slow,6.0,9
20260629_312,DI,1,slow,86.10000000000002,9
20260629_312,DI,1,slow,10.299999999999955,9
20260629_312,DI,1,slow,22.600000000000023,9
20260629_312,DI,1,slow,21.5,9
20260629_312,DI,1,slow,16.0,9
20260629_312,DI,1,slow,15.800000000000068,9
20260629_312,DI,1,slow,20.199999999999932,9
20260629_312,DI,1,slow,19.100000000000023,9
20260629_312,DI,1,slow,92.5,9
20260629_312,DI,1,slow,26.600000000000023,9
20260629_312,DI,1,slow,32.0,9
20260629_312,DI,1,slow,14.0,9
20260629_312,DI,1,slow,46.700000000000045,9
20260629_312,DI,1,slow,9.199999999999932,9
20260629_312,DI,1,slow,50.60000000000002,9
20260629_312,DI,1,slow,15.0,9
20260629_312,DI,1,slow,32.700000000000045,9
20260629_312,DI,1,slow,9.199999999999932,9
20260629_312,DI,1,slow,18.800000000000068,9
20260629_312,DI,1,slow,10.799999999999955,9
20260629_312,DI,1,slow,14.799999999999955,9
20260629_312,DI,1,slow,66.0,9
20260629_312,DI,1,slow,43.100000000000136,9
20260629_312,DI,1,combined,59.800000000000004,9
20260629_312,DI,1,combined,110.1,9
20260629_312,DI,1,combined,21.80000000000001,9
20260629_312,DI,1,combined,42.400000000000006,9
20260629_312,DI,1,combined,74.10000000000002,9
20260629_312,DI,1,combined,45.39999999999998,9
20260629_312,DI,1,combined,20.899999999999977,9
20260629_312,DI,1,combined,48.700000000000045,9
20260629_312,DI,1,combined,23.399999999999977,9
20260629_312,DI,1,combined,7.0,9
20260629_312,DI,1,combined,71.29999999999995,9
20260629_312,DI,1,combined,14.400000000000091,9
20260629_312,DI,1,combined,10.599999999999909,9
20260629_312,DI,1,combined,22.600000000000023,9
20260629_312,DI,1,combined,21.5,9
20260629_312,DI,1,combined,16.0,9
20260629_312,DI,1,combined,15.800000000000068,9
20260629_312,DI,1,combined,20.199999999999932,9
20260629_312,DI,1,combined,18.300000000000068,9
20260629_312,DI,1,combined,66.69999999999993,9
20260629_312,DI,1,combined,26.600000000000023,9
20260629_312,DI,1,combined,26.600000000000023,9
20260629_312,DI,1,combined,4.7999999999999545,9
20260629_312,DI,1,combined,26.800000000000068,9
20260629_312,DI,1,combined,15.100000000000023,9
20260629_312,DI,1,combined,46.0,9
20260629_312,DI,1,combined,9.199999999999932,9
20260629_312,DI,1,combined,5.899999999999977,9
20260629_312,DI,1,combined,44.700000000000045,9
20260629_312,DI,1,combined,15.0,9
20260629_312,DI,1,combined,32.700000000000045,9
20260629_312,DI,1,combined,9.199999999999932,9
20260629_312,DI,1,combined,18.800000000000068,9
20260629_312,DI,1,combined,10.799999999999955,9
20260629_312,DI,1,combined,14.5,9
20260629_312,DI,1,combined,66.29999999999995,9
20260629_312,DI,1,combined,43.100000000000136,9
20260629_312,DI,1,combined,19.09999999999991,9
20260629_314,DI,1,slow,75.59999999999991,5
20260629_314,DI,1,slow,22.800000000000068,5
20260629_314,DI,1,slow,136.39999999999998,5
20260629_314,DI,1,slow,16.0,5
20260629_314,DI,1,combined,49.900000000000006,8
20260629_314,DI,1,combined,869.6,8
20260629_314,DI,1,combined,98.0,8
20260629_314,DI,1,combined,152.69999999999993,8
20260630_316,DI,1,fast,41.5,9
20260630_316,DI,1,fast,5.0,9
20260630_316,DI,1,fast,12.0,9
20260630_316,DI,1,fast,22.5,9
20260630_316,DI,1,fast,93.4,9
20260630_316,DI,1,fast,9.700000000000017,9
20260630_316,DI,1,slow,43.800000000000004,12
20260630_316,DI,1,slow,22.799999999999997,12
20260630_316,DI,1,slow,22.799999999999997,12
20260630_316,DI,1,slow,8.300000000000011,12
20260630_316,DI,1,slow,30.400000000000006,12
20260630_316,DI,1,slow,25.0,12
20260630_316,DI,1,slow,7.5,12
20260630_316,DI,1,slow,9.699999999999989,12
20260630_316,DI,1,slow,41.70000000000002,12
20260630_316,DI,1,slow,13.0,12
20260630_316,DI,1,slow,24.899999999999977,12
20260630_316,DI,1,slow,15.100000000000023,12
20260630_316,DI,1,slow,42.80000000000001,12
20260630_316,DI,1,slow,24.0,12
20260630_316,DI,1,slow,9.899999999999977,12
20260630_316,DI,1,slow,12.400000000000034,12
20260630_316,DI,1,slow,61.299999999999955,12
20260630_316,DI,1,slow,56.200000000000045,12
20260630_316,DI,1,slow,44.799999999999955,12
20260630_316,DI,1,slow,133.80000000000007,12
20260630_316,DI,1,slow,42.19999999999993,12
20260630_316,DI,1,slow,6.900000000000091,12
20260630_316,DI,1,slow,7.7999999999999545,12
20260630_316,DI,1,slow,129.39999999999998,12
20260630_316,DI,1,slow,111.89999999999998,12
20260630_316,DI,1,slow,20.800000000000068,12
20260630_316,DI,1,slow,20.199999999999932,12
20260630_316,DI,1,slow,66.20000000000005,12
20260630_316,DI,1,combined,15.100000000000001,14
20260630_316,DI,1,combined,26.4,14
20260630_316,DI,1,combined,5.0,14
20260630_316,DI,1,combined,12.100000000000001,14
20260630_316,DI,1,combined,23.000000000000007,14
20260630_316,DI,1,combined,31.599999999999994,14
20260630_316,DI,1,combined,30.000000000000014,14
20260630_316,DI,1,combined,23.19999999999999,14
20260630_316,DI,1,combined,8.099999999999994,14
20260630_316,DI,1,combined,11.0,14
20260630_316,DI,1,combined,41.80000000000001,14
20260630_316,DI,1,combined,12.800000000000011,14
20260630_316,DI,1,combined,24.899999999999977,14
20260630_316,DI,1,combined,15.100000000000023,14
20260630_316,DI,1,combined,42.80000000000001,14
20260630_316,DI,1,combined,24.099999999999966,14
20260630_316,DI,1,combined,9.800000000000011,14
20260630_316,DI,1,combined,12.400000000000034,14
20260630_316,DI,1,combined,61.299999999999955,14
20260630_316,DI,1,combined,56.10000000000002,14
20260630_316,DI,1,combined,44.89999999999998,14
20260630_316,DI,1,combined,133.80000000000007,14
20260630_316,DI,1,combined,42.60000000000002,14
20260630_316,DI,1,combined,6.5,14
20260630_316,DI,1,combined,7.7999999999999545,14
20260630_316,DI,1,combined,129.39999999999998,14
20260630_316,DI,1,combined,132.70000000000005,14
20260630_316,DI,1,combined,20.299999999999955,14
20260630_316,DI,1,combined,66.10000000000002,14
20260630_325,DI,1,fast,339.6,8
20260630_325,DI,1,fast,128.5,8
20260630_325,DI,1,fast,56.299999999999955,8
20260630_325,DI,1,fast,2.800000000000068,8
20260630_325,DI,1,fast,65.39999999999998,8
20260630_325,DI,1,fast,284.4000000000001,8
20260630_325,DI,1,fast,19.299999999999955,8
20260630_325,DI,1,fast,6.2999999999999545,8
20260630_325,DI,1,fast,43.200000000000045,8
20260630_325,DI,1,slow,90.19999999999999,10
20260630_325,DI,1,slow,90.20000000000005,10
20260630_325,DI,1,slow,128.60000000000002,10
20260630_325,DI,1,slow,14.0,10
20260630_325,DI,1,slow,16.09999999999991,10
20260630_325,DI,1,slow,32.10000000000002,10
20260630_325,DI,1,slow,17.399999999999977,10
20260630_325,DI,1,slow,8.100000000000023,10
20260630_325,DI,1,slow,25.200000000000045,10
20260630_325,DI,1,slow,7.7999999999999545,10
20260630_325,DI,1,slow,27.700000000000045,10
20260630_325,DI,1,slow,66.29999999999995,10
20260630_325,DI,1,slow,35.40000000000009,10
20260630_325,DI,1,slow,20.299999999999955,10
20260630_325,DI,1,slow,11.399999999999977,10
20260630_325,DI,1,slow,23.100000000000023,10
20260630_325,DI,1,slow,18.799999999999955,10
20260630_325,DI,1,slow,17.0,10
20260630_325,DI,1,slow,13.600000000000023,10
20260630_325,DI,1,slow,33.0,10
20260630_325,DI,1,slow,13.399999999999977,10
20260630_325,DI,1,slow,18.90000000000009,10
20260630_325,DI,1,slow,6.899999999999977,10
20260630_325,DI,1,slow,20.5,10
20260630_325,DI,1,slow,52.39999999999998,10
20260630_325,DI,1,slow,9.400000000000091,10
20260630_325,DI,1,slow,8.599999999999909,10
20260630_325,DI,1,slow,9.200000000000045,10
20260630_325,DI,1,slow,40.200000000000045,10
20260630_325,DI,1,slow,49.399999999999864,10
20260630_325,DI,1,slow,10.0,10
20260630_325,DI,1,slow,28.40000000000009,10
20260630_325,DI,1,combined,91.89999999999998,11
20260630_325,DI,1,combined,90.20000000000005,11
20260630_325,DI,1,combined,128.60000000000002,11
20260630_325,DI,1,combined,14.0,11
20260630_325,DI,1,combined,16.09999999999991,11
20260630_325,DI,1,combined,32.10000000000002,11
20260630_325,DI,1,combined,17.399999999999977,11
20260630_325,DI,1,combined,8.100000000000023,11
20260630_325,DI,1,combined,25.200000000000045,11
20260630_325,DI,1,combined,7.7999999999999545,11
20260630_325,DI,1,combined,27.600000000000023,11
20260630_325,DI,1,combined,9.100000000000023,11
20260630_325,DI,1,combined,57.299999999999955,11
20260630_325,DI,1,combined,34.80000000000007,11
20260630_325,DI,1,combined,20.899999999999977,11
20260630_325,DI,1,combined,11.399999999999977,11
20260630_325,DI,1,combined,23.100000000000023,11
20260630_325,DI,1,combined,18.799999999999955,11
20260630_325,DI,1,combined,17.0,11
20260630_325,DI,1,combined,13.600000000000023,11
20260630_325,DI,1,combined,33.0,11
20260630_325,DI,1,combined,13.200000000000045,11
20260630_325,DI,1,combined,20.299999999999955,11
20260630_325,DI,1,combined,5.7000000000000455,11
20260630_325,DI,1,combined,20.5,11
20260630_325,DI,1,combined,52.39999999999998,11
20260630_325,DI,1,combined,9.799999999999955,11
20260630_325,DI,1,combined,8.200000000000045,11
20260630_325,DI,1,combined,9.200000000000045,11
20260630_325,DI,1,combined,39.700000000000045,11
20260630_325,DI,1,combined,19.59999999999991,11
20260630_325,DI,1,combined,7.2999999999999545,11
20260630_325,DI,1,combined,23.0,11
20260630_325,DI,1,combined,10.0,11
20260630_325,DI,1,combined,8.900000000000091,11
20260702_334,OVX,1,fast,3.1999999999999993,13
20260702_334,OVX,1,fast,6.200000000000003,13
20260702_334,OVX,1,fast,22.9,13
20260702_334,OVX,1,slow,28.299999999999955,8
20260702_334,OVX,1,slow,266.79999999999995,8
20260702_334,OVX,1,combined,3.1999999999999993,13
20260702_334,OVX,1,combined,6.200000000000003,13
20260702_334,OVX,1,combined,22.9,13
20260702_334,OVX,1,combined,42.6,13
20260702_334,OVX,1,combined,696.8,13
20260702_334,OVX,1,combined,28.200000000000045,13
20260702_334,OVX,1,combined,266.5,13
20260706_341,MALE,1,fast,477.5,8
20260706_341,MALE,1,fast,322.9000000000001,8
20260706_341,MALE,1,fast,28.899999999999977,8
20260706_341,MALE,1,fast,38.0,8
20260706_341,MALE,1,fast,12.399999999999977,8
20260706_341,MALE,1,fast,20.700000000000045,8
20260706_341,MALE,1,fast,98.29999999999995,8
20260706_341,MALE,1,fast,11.0,8
20260706_341,MALE,1,fast,73.79999999999995,8
20260706_341,MALE,1,fast,38.600000000000136,8
20260706_341,MALE,1,fast,3.5,8
20260706_341,MALE,1,fast,50.59999999999991,8
20260706_341,MALE,1,slow,72.30000000000001,10
20260706_341,MALE,1,slow,59.700000000000045,10
20260706_341,MALE,1,slow,23.399999999999977,10
20260706_341,MALE,1,slow,48.39999999999998,10
20260706_341,MALE,1,slow,94.39999999999998,10
20260706_341,MALE,1,slow,83.80000000000007,10
20260706_341,MALE,1,slow,12.399999999999977,10
20260706_341,MALE,1,slow,29.5,10
20260706_341,MALE,1,slow,31.0,10
20260706_341,MALE,1,slow,5.899999999999977,10
20260706_341,MALE,1,slow,13.5,10
20260706_341,MALE,1,slow,20.800000000000068,10
20260706_341,MALE,1,slow,41.69999999999993,10
20260706_341,MALE,1,slow,33.30000000000007,10
20260706_341,MALE,1,slow,22.5,10
20260706_341,MALE,1,slow,11.199999999999932,10
20260706_341,MALE,1,slow,48.30000000000007,10
20260706_341,MALE,1,slow,26.09999999999991,10
20260706_341,MALE,1,slow,17.40000000000009,10
20260706_341,MALE,1,slow,22.899999999999864,10
20260706_341,MALE,1,slow,51.90000000000009,10
20260706_341,MALE,1,combined,233.9,12
20260706_341,MALE,1,combined,171.9,12
20260706_341,MALE,1,combined,72.30000000000001,12
20260706_341,MALE,1,combined,59.700000000000045,12
20260706_341,MALE,1,combined,23.399999999999977,12
20260706_341,MALE,1,combined,48.39999999999998,12
20260706_341,MALE,1,combined,94.39999999999998,12
20260706_341,MALE,1,combined,83.80000000000007,12
20260706_341,MALE,1,combined,12.600000000000023,12
20260706_341,MALE,1,combined,29.299999999999955,12
20260706_341,MALE,1,combined,31.0,12
20260706_341,MALE,1,combined,6.600000000000023,12
20260706_341,MALE,1,combined,12.5,12
20260706_341,MALE,1,combined,21.100000000000023,12
20260706_341,MALE,1,combined,41.69999999999993,12
20260706_341,MALE,1,combined,33.30000000000007,12
20260706_341,MALE,1,combined,22.799999999999955,12
20260706_341,MALE,1,combined,11.0,12
20260706_341,MALE,1,combined,48.40000000000009,12
20260706_341,MALE,1,combined,25.899999999999864,12
20260706_341,MALE,1,combined,17.40000000000009,12
20260706_341,MALE,1,combined,23.399999999999864,12
20260706_341,MALE,1,combined,51.40000000000009,12
20260706_343,MALE,1,fast,860.3000000000001,13
20260706_343,MALE,1,fast,38.10000000000002,13
20260706_343,MALE,1,fast,3.599999999999909,13
20260706_343,MALE,1,slow,54.90000000000009,9
20260706_343,MALE,1,slow,40.39999999999998,9
20260706_343,MALE,1,slow,170.4999999999999,9
20260706_343,MALE,1,slow,22.300000000000182,9
20260706_343,MALE,1,slow,60.5,9
20260706_343,MALE,1,slow,26.09999999999991,9
20260706_343,MALE,1,combined,319.70000000000005,14
20260706_343,MALE,1,combined,353.1,14
20260706_343,MALE,1,combined,130.69999999999993,14
20260706_343,MALE,1,combined,55.30000000000007,14
20260706_343,MALE,1,combined,40.0,14
20260706_343,MALE,1,combined,3.199999999999932,14
20260706_343,MALE,1,combined,167.4000000000001,14
20260706_343,MALE,1,combined,22.200000000000045,14
20260706_343,MALE,1,combined,61.0,14
20260706_343,MALE,1,combined,25.899999999999864,14
20260707_348,MALE,1,fast,754.9000000000001,4
20260707_348,MALE,1,fast,131.89999999999998,4
20260707_348,MALE,1,slow,15.700000000000045,7
20260707_348,MALE,1,slow,132.19999999999993,7
20260707_348,MALE,1,slow,50.5,7
20260707_348,MALE,1,combined,131.79999999999995,7
20260707_348,MALE,1,combined,16.0,7
20260707_348,MALE,1,combined,132.5,7
20260707_348,MALE,1,combined,50.0,7
